activity_id,flavor_id,date_key,date,entity_key,category_key,location_key,metric1,metric2,status,notes
3734,music,20231229,2023-12-29,wallen,country,apple,90,31,Active,
3735,music,20231229,2023-12-29,sza,rnb,youtube,80,13,Active,
3736,music,20240105,2024-01-05,swift,pop,apple,66,27,Active,
3737,music,20240105,2024-01-05,drake,hiphop,amazon,67,15,Active,
3738,music,20240105,2024-01-05,bunny,latin,apple,10,33,Active,
3739,music,20240105,2024-01-05,weeknd,rnb,spotify,22,43,Active,
3740,music,20240105,2024-01-05,eilish,alt,youtube,92,11,Active,
3741,music,20240105,2024-01-05,wallen,country,youtube,0,57,Inactive,
3742,music,20240105,2024-01-05,sza,rnb,amazon,82,90,Active,
3743,music,20240112,2024-01-12,swift,pop,amazon,87,8,Active,
3744,music,20240112,2024-01-12,drake,hiphop,amazon,68,21,Active,
3745,music,20240112,2024-01-12,bunny,latin,apple,93,50,Active,
3746,music,20240112,2024-01-12,weeknd,rnb,youtube,53,16,Active,
3747,music,20240112,2024-01-12,eilish,alt,apple,73,,Active,
3748,music,20240112,2024-01-12,wallen,country,spotify,38,15,Active,
3749,music,20240112,2024-01-12,sza,rnb,spotify,49,21,Active,
3750,music,20240119,2024-01-19,swift,pop,amazon,23,19,Active,
3751,music,20240119,2024-01-19,drake,hiphop,amazon,37,56,Active,
3752,music,20240119,2024-01-19,bunny,latin,amazon,34,28,Active,
3753,music,20240119,2024-01-19,weeknd,rnb,amazon,90,23,Active,
3754,music,20240119,2024-01-19,eilish,alt,amazon,0,23,Inactive,
3755,music,20240119,2024-01-19,wallen,country,spotify,8,37,Active,
3756,music,20240119,2024-01-19,sza,rnb,apple,84,50,Active,
3757,music,20240126,2024-01-26,swift,pop,youtube,64,24,Active,
3758,music,20240126,2024-01-26,drake,hiphop,apple,89,27,Active,
3759,music,20240126,2024-01-26,bunny,latin,spotify,71,62,Active,
3760,music,20240126,2024-01-26,weeknd,rnb,spotify,72,23,Active,
3761,music,20240126,2024-01-26,eilish,alt,spotify,86,9,Active,
3762,music,20240126,2024-01-26,wallen,country,spotify,83,37,Active,
3763,music,20240126,2024-01-26,sza,rnb,amazon,0,89,Inactive,
3764,music,20240202,2024-02-02,swift,pop,spotify,47,88,Active,
3765,music,20240202,2024-02-02,drake,hiphop,youtube,23,62,Active,
3766,music,20240202,2024-02-02,bunny,latin,youtube,0,77,Inactive,
3767,music,20240202,2024-02-02,weeknd,rnb,spotify,94,,Active,
3768,music,20240202,2024-02-02,eilish,alt,apple,52,64,Active,
3769,music,20240202,2024-02-02,wallen,country,youtube,22,52,Active,
3770,music,20240202,2024-02-02,sza,rnb,spotify,87,66,Active,
3771,music,20240209,2024-02-09,swift,pop,youtube,0,50,Inactive,
3772,music,20240209,2024-02-09,drake,hiphop,spotify,85,,Active,
3773,music,20240209,2024-02-09,bunny,latin,spotify,78,73,Active,
3774,music,20240209,2024-02-09,weeknd,rnb,spotify,58,72,Active,
3775,music,20240209,2024-02-09,eilish,alt,amazon,0,18,Inactive,
3776,music,20240209,2024-02-09,wallen,country,apple,64,65,Active,
3777,music,20240209,2024-02-09,sza,rnb,spotify,10,22,Active,
3778,music,20240216,2024-02-16,swift,pop,youtube,12,14,Active,
3779,music,20240216,2024-02-16,drake,hiphop,youtube,82,61,Active,
3780,music,20240216,2024-02-16,bunny,latin,apple,30,22,Active,
3781,music,20240216,2024-02-16,weeknd,rnb,apple,19,,Active,
3782,music,20240216,2024-02-16,eilish,alt,apple,19,45,Active,
3783,music,20240216,2024-02-16,wallen,country,amazon,51,37,Active,
3784,music,20240216,2024-02-16,sza,rnb,apple,0,70,Inactive,
3785,music,20240223,2024-02-23,swift,pop,youtube,84,21,Active,
3786,music,20240223,2024-02-23,drake,hiphop,youtube,91,72,Active,
3787,music,20240223,2024-02-23,bunny,latin,apple,49,,Active,
3788,music,20240223,2024-02-23,weeknd,rnb,amazon,95,90,Active,
3789,music,20240223,2024-02-23,eilish,alt,amazon,17,65,Active,
3790,music,20240223,2024-02-23,wallen,country,apple,24,38,Active,
3791,music,20240223,2024-02-23,sza,rnb,apple,73,6,Active,
3792,music,20240301,2024-03-01,swift,pop,amazon,29,37,Active,
3793,music,20240301,2024-03-01,drake,hiphop,amazon,53,57,Active,
3794,music,20240301,2024-03-01,bunny,latin,amazon,84,6,Active,
3795,music,20240301,2024-03-01,weeknd,rnb,amazon,8,73,Active,
3796,music,20240301,2024-03-01,eilish,alt,apple,87,62,Active,
3797,music,20240301,2024-03-01,wallen,country,youtube,37,15,Active,
3798,music,20240301,2024-03-01,sza,rnb,spotify,72,24,Active,
3799,music,20240308,2024-03-08,swift,pop,youtube,73,2,Active,
3800,music,20240308,2024-03-08,drake,hiphop,amazon,0,25,Inactive,
3801,music,20240308,2024-03-08,bunny,latin,spotify,3,70,Active,
3802,music,20240308,2024-03-08,weeknd,rnb,spotify,33,77,Active,
3803,music,20240308,2024-03-08,eilish,alt,spotify,60,56,Active,
3804,music,20240308,2024-03-08,wallen,country,youtube,10,24,Active,
3805,music,20240308,2024-03-08,sza,rnb,youtube,32,79,Active,
3806,music,20240315,2024-03-15,swift,pop,apple,69,79,Active,
3807,music,20240315,2024-03-15,drake,hiphop,spotify,59,33,Active,
3808,music,20240315,2024-03-15,bunny,latin,apple,50,23,Active,
3809,music,20240315,2024-03-15,weeknd,rnb,apple,87,19,Active,
3810,music,20240315,2024-03-15,eilish,alt,spotify,47,70,Active,
3811,music,20240315,2024-03-15,wallen,country,apple,9,87,Active,
3812,music,20240315,2024-03-15,sza,rnb,amazon,37,71,Active,
3813,music,20240322,2024-03-22,swift,pop,youtube,0,75,Inactive,
3814,music,20240322,2024-03-22,drake,hiphop,apple,16,69,Active,
3815,music,20240322,2024-03-22,bunny,latin,youtube,79,26,Active,
3816,music,20240322,2024-03-22,weeknd,rnb,amazon,13,41,Active,
3817,music,20240322,2024-03-22,eilish,alt,amazon,83,85,Active,
3818,music,20240322,2024-03-22,wallen,country,amazon,17,73,Active,
3819,music,20240322,2024-03-22,sza,rnb,spotify,0,13,Inactive,
3820,music,20240329,2024-03-29,swift,pop,apple,64,86,Active,
3821,music,20240329,2024-03-29,drake,hiphop,apple,13,2,Active,
3822,music,20240329,2024-03-29,bunny,latin,amazon,0,80,Inactive,
3823,music,20240329,2024-03-29,weeknd,rnb,spotify,2,62,Active,
3824,music,20240329,2024-03-29,eilish,alt,amazon,30,10,Active,
3825,music,20240329,2024-03-29,wallen,country,apple,81,99,Active,
3826,music,20240329,2024-03-29,sza,rnb,spotify,27,50,Active,
3827,music,20240405,2024-04-05,swift,pop,amazon,15,,Active,
3828,music,20240405,2024-04-05,drake,hiphop,apple,8,,Active,
3829,music,20240405,2024-04-05,bunny,latin,amazon,0,52,Inactive,
3830,music,20240405,2024-04-05,weeknd,rnb,youtube,0,100,Inactive,
3831,music,20240405,2024-04-05,eilish,alt,spotify,71,35,Active,
3832,music,20240405,2024-04-05,wallen,country,youtube,37,7,Active,
3833,music,20240405,2024-04-05,sza,rnb,amazon,0,84,Inactive,
3834,music,20240412,2024-04-12,swift,pop,apple,3,80,Active,
3835,music,20240412,2024-04-12,drake,hiphop,apple,30,98,Active,
3836,music,20240412,2024-04-12,bunny,latin,spotify,46,42,Active,
3837,music,20240412,2024-04-12,weeknd,rnb,youtube,50,38,Active,
3838,music,20240412,2024-04-12,eilish,alt,apple,17,21,Active,
3839,music,20240412,2024-04-12,wallen,country,spotify,9,45,Active,
3840,music,20240412,2024-04-12,sza,rnb,apple,90,26,Active,
3841,music,20240419,2024-04-19,swift,pop,spotify,52,60,Active,
3842,music,20240419,2024-04-19,drake,hiphop,youtube,85,50,Active,
3843,music,20240419,2024-04-19,bunny,latin,amazon,4,62,Active,
3844,music,20240419,2024-04-19,weeknd,rnb,youtube,55,43,Active,
3845,music,20240419,2024-04-19,eilish,alt,youtube,77,93,Active,
3846,music,20240419,2024-04-19,wallen,country,amazon,0,87,Inactive,
3847,music,20240419,2024-04-19,sza,rnb,apple,0,47,Inactive,
3848,music,20240426,2024-04-26,swift,pop,spotify,0,37,Inactive,
3849,music,20240426,2024-04-26,drake,hiphop,apple,49,57,Active,
3850,music,20240426,2024-04-26,bunny,latin,youtube,20,,Active,
3851,music,20240426,2024-04-26,weeknd,rnb,spotify,2,74,Active,
3852,music,20240426,2024-04-26,eilish,alt,amazon,60,58,Active,
3853,music,20240426,2024-04-26,wallen,country,amazon,31,36,Active,
3854,music,20240426,2024-04-26,sza,rnb,spotify,0,99,Inactive,
3855,music,20240503,2024-05-03,swift,pop,youtube,0,86,Inactive,
3856,music,20240503,2024-05-03,drake,hiphop,apple,62,94,Active,
3857,music,20240503,2024-05-03,bunny,latin,amazon,32,81,Active,
3858,music,20240503,2024-05-03,weeknd,rnb,spotify,48,4,Active,
3859,music,20240503,2024-05-03,eilish,alt,youtube,50,66,Active,
3860,music,20240503,2024-05-03,wallen,country,amazon,17,78,Active,
3861,music,20240503,2024-05-03,sza,rnb,apple,0,65,Inactive,
3862,music,20240510,2024-05-10,swift,pop,spotify,68,91,Active,
3863,music,20240510,2024-05-10,drake,hiphop,spotify,17,36,Active,
3864,music,20240510,2024-05-10,bunny,latin,apple,35,62,Active,
3865,music,20240510,2024-05-10,weeknd,rnb,amazon,0,27,Inactive,
3866,music,20240510,2024-05-10,eilish,alt,amazon,44,7,Active,
3867,music,20240510,2024-05-10,wallen,country,spotify,0,,Inactive,
3868,music,20240510,2024-05-10,sza,rnb,amazon,8,9,Active,
3869,music,20240517,2024-05-17,swift,pop,spotify,91,75,Active,
3870,music,20240517,2024-05-17,drake,hiphop,spotify,0,12,Inactive,
3871,music,20240517,2024-05-17,bunny,latin,youtube,88,58,Active,
3872,music,20240517,2024-05-17,weeknd,rnb,spotify,6,2,Active,
3873,music,20240517,2024-05-17,eilish,alt,youtube,28,10,Active,
3874,music,20240517,2024-05-17,wallen,country,spotify,65,64,Active,
3875,music,20240517,2024-05-17,sza,rnb,apple,65,68,Active,
3876,music,20240524,2024-05-24,swift,pop,spotify,40,37,Active,
3877,music,20240524,2024-05-24,drake,hiphop,spotify,68,93,Active,
3878,music,20240524,2024-05-24,bunny,latin,amazon,16,,Active,
3879,music,20240524,2024-05-24,weeknd,rnb,amazon,29,73,Active,
3880,music,20240524,2024-05-24,eilish,alt,spotify,21,79,Active,
3881,music,20240524,2024-05-24,wallen,country,spotify,68,72,Active,
3882,music,20240524,2024-05-24,sza,rnb,amazon,71,21,Active,
3883,music,20240531,2024-05-31,swift,pop,youtube,30,27,Active,
3884,music,20240531,2024-05-31,drake,hiphop,apple,0,,Inactive,
3885,music,20240531,2024-05-31,bunny,latin,apple,85,88,Active,
3886,music,20240531,2024-05-31,weeknd,rnb,amazon,59,26,Active,
3887,music,20240531,2024-05-31,eilish,alt,apple,51,47,Active,
3888,music,20240531,2024-05-31,wallen,country,spotify,7,30,Active,
3889,music,20240531,2024-05-31,sza,rnb,amazon,17,4,Active,
3890,music,20240607,2024-06-07,swift,pop,amazon,47,78,Active,
3891,music,20240607,2024-06-07,drake,hiphop,spotify,87,86,Active,
3892,music,20240607,2024-06-07,bunny,latin,spotify,68,90,Active,
3893,music,20240607,2024-06-07,weeknd,rnb,apple,66,33,Active,
3894,music,20240607,2024-06-07,eilish,alt,apple,63,67,Active,
3895,music,20240607,2024-06-07,wallen,country,amazon,94,7,Active,
3896,music,20240607,2024-06-07,sza,rnb,spotify,13,100,Active,
3897,music,20240614,2024-06-14,swift,pop,spotify,20,8,Active,
3898,music,20240614,2024-06-14,drake,hiphop,youtube,0,72,Inactive,
3899,music,20240614,2024-06-14,bunny,latin,apple,86,73,Active,
3900,music,20240614,2024-06-14,weeknd,rnb,youtube,41,,Active,
3901,music,20240614,2024-06-14,eilish,alt,youtube,0,28,Inactive,
3902,music,20240614,2024-06-14,wallen,country,apple,0,44,Inactive,
3903,music,20240614,2024-06-14,sza,rnb,apple,67,,Active,
3904,music,20240621,2024-06-21,swift,pop,apple,92,24,Active,
3905,music,20240621,2024-06-21,drake,hiphop,spotify,93,52,Active,
3906,music,20240621,2024-06-21,bunny,latin,apple,76,85,Active,
3907,music,20240621,2024-06-21,weeknd,rnb,youtube,75,26,Active,
3908,music,20240621,2024-06-21,eilish,alt,amazon,47,91,Active,
3909,music,20240621,2024-06-21,wallen,country,youtube,85,76,Active,
3910,music,20240621,2024-06-21,sza,rnb,apple,20,7,Active,
3911,music,20240628,2024-06-28,swift,pop,spotify,74,,Active,
3912,music,20240628,2024-06-28,drake,hiphop,apple,47,62,Active,
3913,music,20240628,2024-06-28,bunny,latin,amazon,56,52,Active,
3914,music,20240628,2024-06-28,weeknd,rnb,amazon,89,21,Active,
3915,music,20240628,2024-06-28,eilish,alt,apple,43,38,Active,
3916,music,20240628,2024-06-28,wallen,country,apple,65,26,Active,
3917,music,20240628,2024-06-28,sza,rnb,amazon,90,,Active,
3918,music,20240705,2024-07-05,swift,pop,apple,55,79,Active,
3919,music,20240705,2024-07-05,drake,hiphop,spotify,74,98,Active,
3920,music,20240705,2024-07-05,bunny,latin,youtube,22,76,Active,
3921,music,20240705,2024-07-05,weeknd,rnb,apple,2,52,Active,
3922,music,20240705,2024-07-05,eilish,alt,apple,8,27,Active,
3923,music,20240705,2024-07-05,wallen,country,amazon,0,41,Inactive,
3924,music,20240705,2024-07-05,sza,rnb,amazon,29,48,Active,
3925,music,20240712,2024-07-12,swift,pop,spotify,0,58,Inactive,
3926,music,20240712,2024-07-12,drake,hiphop,apple,6,,Active,
3927,music,20240712,2024-07-12,bunny,latin,youtube,89,61,Active,
3928,music,20240712,2024-07-12,weeknd,rnb,apple,0,,Inactive,
3929,music,20240712,2024-07-12,eilish,alt,youtube,28,76,Active,
3930,music,20240712,2024-07-12,wallen,country,apple,0,89,Inactive,
3931,music,20240712,2024-07-12,sza,rnb,spotify,5,,Active,
3932,music,20240719,2024-07-19,swift,pop,amazon,21,24,Active,
3933,music,20240719,2024-07-19,drake,hiphop,youtube,62,66,Active,
3934,music,20240719,2024-07-19,bunny,latin,spotify,49,6,Active,
3935,music,20240719,2024-07-19,weeknd,rnb,apple,21,88,Active,
3936,music,20240719,2024-07-19,eilish,alt,amazon,0,43,Inactive,
3937,music,20240719,2024-07-19,wallen,country,youtube,17,84,Active,
3938,music,20240719,2024-07-19,sza,rnb,amazon,48,42,Active,
3939,music,20240726,2024-07-26,swift,pop,spotify,22,80,Active,
3940,music,20240726,2024-07-26,drake,hiphop,apple,0,74,Inactive,
3941,music,20240726,2024-07-26,bunny,latin,amazon,65,8,Active,
3942,music,20240726,2024-07-26,weeknd,rnb,amazon,0,72,Inactive,
3943,music,20240726,2024-07-26,eilish,alt,spotify,18,42,Active,
3944,music,20240726,2024-07-26,wallen,country,youtube,44,18,Active,
3945,music,20240726,2024-07-26,sza,rnb,spotify,40,79,Active,
3946,music,20240802,2024-08-02,swift,pop,youtube,10,,Active,
3947,music,20240802,2024-08-02,drake,hiphop,amazon,31,8,Active,
3948,music,20240802,2024-08-02,bunny,latin,amazon,2,45,Active,
3949,music,20240802,2024-08-02,weeknd,rnb,youtube,42,78,Active,
3950,music,20240802,2024-08-02,eilish,alt,amazon,73,67,Active,
3951,music,20240802,2024-08-02,wallen,country,youtube,83,63,Active,
3952,music,20240802,2024-08-02,sza,rnb,apple,68,99,Active,
3953,music,20240809,2024-08-09,swift,pop,apple,60,32,Active,
3954,music,20240809,2024-08-09,drake,hiphop,youtube,0,90,Inactive,
3955,music,20240809,2024-08-09,bunny,latin,amazon,2,4,Active,
3956,music,20240809,2024-08-09,weeknd,rnb,youtube,31,51,Active,
3957,music,20240809,2024-08-09,eilish,alt,apple,15,8,Active,
3958,music,20240809,2024-08-09,wallen,country,apple,11,30,Active,
3959,music,20240809,2024-08-09,sza,rnb,apple,0,46,Inactive,
3960,music,20240816,2024-08-16,swift,pop,spotify,11,62,Active,
3961,music,20240816,2024-08-16,drake,hiphop,apple,0,31,Inactive,
3962,music,20240816,2024-08-16,bunny,latin,apple,56,79,Active,
3963,music,20240816,2024-08-16,weeknd,rnb,youtube,7,73,Active,
3964,music,20240816,2024-08-16,eilish,alt,amazon,90,48,Active,
3965,music,20240816,2024-08-16,wallen,country,apple,0,,Inactive,
3966,music,20240816,2024-08-16,sza,rnb,amazon,35,45,Active,
3967,music,20240823,2024-08-23,swift,pop,apple,74,23,Active,
3968,music,20240823,2024-08-23,drake,hiphop,youtube,89,65,Active,
3969,music,20240823,2024-08-23,bunny,latin,amazon,39,94,Active,
3970,music,20240823,2024-08-23,weeknd,rnb,youtube,12,10,Active,
3971,music,20240823,2024-08-23,eilish,alt,apple,35,13,Active,
3972,music,20240823,2024-08-23,wallen,country,apple,34,73,Active,
3973,music,20240823,2024-08-23,sza,rnb,apple,78,53,Active,
3974,music,20240830,2024-08-30,swift,pop,youtube,14,50,Active,
3975,music,20240830,2024-08-30,drake,hiphop,amazon,49,25,Active,
3976,music,20240830,2024-08-30,bunny,latin,youtube,11,,Active,
3977,music,20240830,2024-08-30,weeknd,rnb,amazon,0,57,Inactive,
3978,music,20240830,2024-08-30,eilish,alt,spotify,64,49,Active,
3979,music,20240830,2024-08-30,wallen,country,youtube,76,27,Active,
3980,music,20240830,2024-08-30,sza,rnb,amazon,85,49,Active,
3981,music,20240906,2024-09-06,swift,pop,apple,0,42,Inactive,
3982,music,20240906,2024-09-06,drake,hiphop,amazon,5,,Active,
3983,music,20240906,2024-09-06,bunny,latin,youtube,65,57,Active,
3984,music,20240906,2024-09-06,weeknd,rnb,spotify,90,50,Active,
3985,music,20240906,2024-09-06,eilish,alt,spotify,36,21,Active,
3986,music,20240906,2024-09-06,wallen,country,youtube,39,16,Active,
3987,music,20240906,2024-09-06,sza,rnb,spotify,58,24,Active,
3988,music,20240913,2024-09-13,swift,pop,amazon,73,69,Active,
3989,music,20240913,2024-09-13,drake,hiphop,apple,63,,Active,
3990,music,20240913,2024-09-13,bunny,latin,amazon,90,61,Active,
3991,music,20240913,2024-09-13,weeknd,rnb,apple,83,75,Active,
3992,music,20240913,2024-09-13,eilish,alt,spotify,92,1,Active,
3993,music,20240913,2024-09-13,wallen,country,youtube,0,25,Inactive,
3994,music,20240913,2024-09-13,sza,rnb,spotify,45,64,Active,
3995,music,20240920,2024-09-20,swift,pop,youtube,38,47,Active,
3996,music,20240920,2024-09-20,drake,hiphop,apple,22,48,Active,
3997,music,20240920,2024-09-20,bunny,latin,amazon,28,75,Active,
3998,music,20240920,2024-09-20,weeknd,rnb,apple,20,92,Active,
3999,music,20240920,2024-09-20,eilish,alt,spotify,18,61,Active,
4000,music,20240920,2024-09-20,wallen,country,youtube,3,10,Active,
4001,music,20240920,2024-09-20,sza,rnb,spotify,4,62,Active,
4002,music,20240927,2024-09-27,swift,pop,spotify,54,24,Active,
4003,music,20240927,2024-09-27,drake,hiphop,apple,43,5,Active,
4004,music,20240927,2024-09-27,bunny,latin,youtube,0,34,Inactive,
4005,music,20240927,2024-09-27,weeknd,rnb,apple,13,94,Active,
4006,music,20240927,2024-09-27,eilish,alt,spotify,55,28,Active,
4007,music,20240927,2024-09-27,wallen,country,youtube,40,,Active,
4008,music,20240927,2024-09-27,sza,rnb,spotify,43,60,Active,
4009,music,20241004,2024-10-04,swift,pop,spotify,58,55,Active,
4010,music,20241004,2024-10-04,drake,hiphop,youtube,62,38,Active,
4011,music,20241004,2024-10-04,bunny,latin,spotify,47,92,Active,
4012,music,20241004,2024-10-04,weeknd,rnb,spotify,88,93,Active,
4013,music,20241004,2024-10-04,eilish,alt,spotify,32,28,Active,
4014,music,20241004,2024-10-04,wallen,country,youtube,0,80,Inactive,
4015,music,20241004,2024-10-04,sza,rnb,amazon,80,39,Active,
4016,music,20241011,2024-10-11,swift,pop,amazon,11,33,Active,
4017,music,20241011,2024-10-11,drake,hiphop,amazon,4,75,Active,
4018,music,20241011,2024-10-11,bunny,latin,youtube,10,63,Active,
4019,music,20241011,2024-10-11,weeknd,rnb,amazon,76,64,Active,
4020,music,20241011,2024-10-11,eilish,alt,apple,31,37,Active,
4021,music,20241011,2024-10-11,wallen,country,youtube,0,69,Inactive,
4022,music,20241011,2024-10-11,sza,rnb,spotify,0,67,Inactive,
4023,music,20241018,2024-10-18,swift,pop,spotify,54,40,Active,
4024,music,20241018,2024-10-18,drake,hiphop,apple,42,26,Active,
4025,music,20241018,2024-10-18,bunny,latin,youtube,9,8,Active,
4026,music,20241018,2024-10-18,weeknd,rnb,amazon,8,28,Active,
4027,music,20241018,2024-10-18,eilish,alt,spotify,0,10,Inactive,
4028,music,20241018,2024-10-18,wallen,country,youtube,32,15,Active,
4029,music,20241018,2024-10-18,sza,rnb,amazon,0,2,Inactive,
4030,music,20241025,2024-10-25,swift,pop,spotify,62,64,Active,
4031,music,20241025,2024-10-25,drake,hiphop,apple,25,9,Active,
4032,music,20241025,2024-10-25,bunny,latin,amazon,0,99,Inactive,
4033,music,20241025,2024-10-25,weeknd,rnb,spotify,85,18,Active,
4034,music,20241025,2024-10-25,eilish,alt,youtube,85,98,Active,
4035,music,20241025,2024-10-25,wallen,country,apple,30,45,Active,
4036,music,20241025,2024-10-25,sza,rnb,amazon,89,,Active,
4037,music,20241101,2024-11-01,swift,pop,apple,8,13,Active,
4038,music,20241101,2024-11-01,drake,hiphop,spotify,50,44,Active,
4039,music,20241101,2024-11-01,bunny,latin,apple,72,79,Active,
4040,music,20241101,2024-11-01,weeknd,rnb,spotify,40,73,Active,
4041,music,20241101,2024-11-01,eilish,alt,spotify,0,92,Inactive,
4042,music,20241101,2024-11-01,wallen,country,apple,0,61,Inactive,
4043,music,20241101,2024-11-01,sza,rnb,amazon,35,64,Active,
4044,music,20241108,2024-11-08,swift,pop,youtube,78,83,Active,
4045,music,20241108,2024-11-08,drake,hiphop,youtube,73,68,Active,
